step,type,amount,nameOrig,oldBalanceOrig,nameDest,oldBalanceDest
374,PAYMENT,16853.63,C2115894537,0.0,M702379481,0.0
401,CASH_OUT,376607.79,C848561051,0.0,C497806226,5621234.5
377,CASH_OUT,125939.34,C529211053,0.0,C1627248923,793204.02
451,CASH_OUT,178026.93,C1624343734,5760.0,C235056074,2568883.0
406,CASH_OUT,293521.09,C2026820214,0.0,C1375609218,413997.49
380,PAYMENT,4523.06,C1943470629,110469.96,M801418027,0.0
396,PAYMENT,19577.85,C388172452,11774.0,M1755575639,0.0
590,CASH_IN,297708.5,C986035233,3953452.43,C495886231,437980.32
714,PAYMENT,7731.58,C834670817,120846.0,M1199888300,0.0
375,CASH_OUT,60397.78,C1511023458,22106.0,C1837959503,46789761.09
398,PAYMENT,14263.74,C582666178,1075.0,M2143836979,0.0
399,TRANSFER,174799.87,C218863809,0.0,C1691327767,1489256.26
376,CASH_IN,125429.09,C2033197265,25861714.96,C477141074,311462.63
596,CASH_OUT,78047.8,C1121307855,4463.0,C1329327104,21938.29
594,CASH_OUT,135717.43,C12561878,108136.0,C1563775745,1152781.92
585,PAYMENT,13975.89,C196092097,10629.0,M1437593389,0.0
733,TRANSFER,105903.18,C565737303,105903.18,C350986885,0.0
373,PAYMENT,6281.93,C1839058571,0.0,M2020467485,0.0
402,CASH_IN,37809.0,C2074652727,22517869.71,C2080175397,2462135.08
398,CASH_IN,228051.92,C196873807,51940.0,C799482460,127365.8
614,CASH_OUT,101249.85,C1255811967,0.0,C708542087,117332.09
500,CASH_OUT,86491.26,C1029033720,46077.0,C718742281,1372238.36
402,CASH_OUT,35431.78,C605148562,71.0,C2117967825,180684.87
380,CASH_OUT,88669.54,C1853939514,0.0,C1442772686,783241.25
371,CASH_OUT,85983.74,C1419819105,6040.0,C155063348,0.0
371,PAYMENT,3362.56,C860355829,0.0,M1348050013,0.0
549,TRANSFER,1057053.6,C625119726,1057053.6,C1881816007,0.0
370,PAYMENT,11493.71,C1972143289,0.0,M1156706040,0.0
585,CASH_OUT,133951.94,C28965827,20107.0,C1108035746,3309997.41
393,CASH_IN,152261.26,C622952575,415157.76,C1445886431,209612.34
402,CASH_IN,146381.04,C1339760025,21250.0,C1012263213,1555158.76
403,CASH_OUT,66509.04,C1652187829,0.0,C1287857930,13620117.47
383,PAYMENT,2077.46,C626563538,40659.0,M777635089,0.0
371,CASH_OUT,198089.06,C595169902,0.0,C2000052107,2631359.86
396,CASH_OUT,113544.43,C925636494,114823.0,C1867964619,252497.61
404,CASH_IN,35807.61,C1180387324,23517958.23,C109661757,275531.74
380,PAYMENT,16167.72,C1117606617,10610.0,M1387835277,0.0
403,PAYMENT,5789.27,C1799578326,48479.42,M1595677834,0.0
478,PAYMENT,1831.27,C1484396683,138331.57,M679555264,0.0
370,CASH_IN,180945.08,C1598506821,5089518.91,C772022826,1626670.76
373,PAYMENT,6977.46,C1753020952,0.0,M1977141784,0.0
356,PAYMENT,31459.48,C1586703498,603544.38,M1915683119,0.0
374,PAYMENT,20000.71,C715482695,0.0,M1959297810,0.0
540,PAYMENT,8879.56,C320182937,998.0,M1647279757,0.0
576,TRANSFER,25040.78,C1468373827,25040.78,C77616403,0.0
428,PAYMENT,9363.78,C2130614557,462248.0,M1072288730,0.0
402,CASH_OUT,130984.18,C1253424849,0.0,C1667477784,4862681.8
404,CASH_IN,250395.56,C667779126,1909862.5,C1385171579,1915013.34
404,CASH_OUT,246700.06,C1212940347,0.0,C1767373879,2919489.85
359,TRANSFER,394981.26,C471726090,0.0,C25836202,1791638.96
573,PAYMENT,8547.21,C169618137,249294.0,M1159158170,0.0
476,PAYMENT,4515.37,C2027390956,0.0,M406223687,0.0
404,PAYMENT,15965.03,C1590542207,39071.27,M838389888,0.0
369,TRANSFER,97620.73,C2099016120,0.0,C2062802721,2849781.6
375,PAYMENT,16100.94,C471786500,341722.0,M257340872,0.0
371,CASH_OUT,154128.82,C1994015906,0.0,C632547109,265700.44
394,CASH_OUT,366253.14,C637033606,0.0,C1015652162,993863.49
374,CASH_IN,402674.64,C307675255,310.0,C122307196,1194673.38
596,CASH_IN,260427.4,C655594905,161415.33,C1843194365,4588858.85
396,CASH_OUT,83962.61,C438322854,0.0,C1217641659,455846.96
394,CASH_IN,29425.53,C197999205,14676.0,C440837173,6048772.82
378,PAYMENT,8575.16,C783045643,33547.78,M1047042812,0.0
379,CASH_IN,126525.58,C1705479841,3023241.84,C1018825122,838620.74
404,CASH_IN,158924.88,C1551325225,16420718.43,C703489743,1382902.88
399,CASH_IN,18299.54,C723695389,5926643.74,C391045060,12244298.42
377,CASH_OUT,285170.05,C814911124,449770.73,C1544928967,721904.2
525,PAYMENT,6148.26,C599659569,0.0,M952861328,0.0
688,PAYMENT,5451.92,C1092800301,248921.0,M2091092269,0.0
380,PAYMENT,7047.97,C1296095058,0.0,M882815429,0.0
404,CASH_IN,299698.93,C2054144620,9364434.79,C1768000328,3842247.67
396,CASH_IN,59746.98,C1279934087,971.0,C780392340,420355.27
691,CASH_OUT,74284.63,C1553611482,0.0,C398970231,300221.35
356,PAYMENT,2285.26,C114790737,74576.0,M1061878893,0.0
375,CASH_OUT,254592.65,C515428038,0.0,C98666219,574646.12
379,CASH_OUT,125161.96,C1802342655,0.0,C1263469506,279506.92
376,CASH_OUT,102462.08,C1447392569,0.0,C1294625212,310435.48
370,PAYMENT,4709.14,C977393128,5583.0,M685477685,0.0
596,TRANSFER,1489463.08,C280804885,0.0,C1724534111,3255295.01
599,TRANSFER,610391.47,C240066186,0.0,C1220987620,3741834.38
370,PAYMENT,15425.35,C1859632925,61346.38,M2051570756,0.0
399,PAYMENT,51081.72,C2096796466,0.0,M1008824222,0.0
400,CASH_IN,285251.27,C1082247274,11254.0,C374484116,0.0
402,CASH_OUT,111585.22,C1791443130,0.0,C1294702495,3116061.57
357,CASH_OUT,203612.8,C1540562808,0.0,C936284068,2308211.98
403,TRANSFER,2569737.25,C2019062746,50224.0,C1169976130,3570473.4
514,CASH_OUT,15013.85,C2121451580,148585.0,C175614197,3627354.61
395,PAYMENT,31810.72,C405161824,563.0,M1036958013,0.0
402,PAYMENT,7791.58,C891205646,0.0,M1956891099,0.0
372,PAYMENT,30683.2,C834000264,10370.0,M2090613788,0.0
374,PAYMENT,6229.28,C1509229260,618466.12,M732951137,0.0
382,PAYMENT,12120.57,C922032828,948060.0,M3176859,0.0
403,CASH_OUT,111147.36,C814206038,436934.0,C240938909,0.0
548,CASH_IN,341451.74,C734408631,29163.0,C514211117,0.0
370,CASH_OUT,219972.84,C823853951,10165.0,C1787324652,368150.7
550,PAYMENT,2237.21,C122366363,10243.0,M604091113,0.0
386,TRANSFER,879810.51,C739793738,879810.51,C1971770785,0.0
369,PAYMENT,1006.8,C1047907213,24511.0,M1609675855,0.0
595,CASH_OUT,212885.96,C766947362,6785.0,C30219877,0.0
399,PAYMENT,55693.79,C1977328629,495125.0,M276822100,0.0
393,CASH_OUT,356631.66,C1145770441,18403.0,C594599017,44040236.65
374,CASH_OUT,173265.39,C1784455790,0.0,C1979237850,2990492.83
405,CASH_IN,5533.91,C638926565,8182126.55,C1965497056,3596929.12
683,CASH_IN,228025.07,C105868453,3144849.77,C79869541,306124.01
401,CASH_OUT,230067.1,C95897237,10904.0,C273409574,0.0
377,PAYMENT,6578.26,C328485218,171002.0,M811477120,0.0
378,TRANSFER,547571.24,C176463369,19980.0,C261261226,54343.05
394,CASH_OUT,222386.11,C1696328246,30040.0,C1741027437,158648.54
518,PAYMENT,97244.26,C1399829882,0.0,M1328748540,0.0
474,CASH_IN,68403.8,C1270104944,2614166.81,C1226227730,4950924.91
613,CASH_OUT,327791.14,C1118147077,327791.14,C1575522252,175013.26
416,PAYMENT,12349.54,C2032896736,9020.0,M43571065,0.0
400,PAYMENT,25637.27,C859899770,0.0,M1363339851,0.0
376,CASH_OUT,518429.83,C91603927,69959.0,C1323693445,0.0
382,PAYMENT,5744.71,C498702518,17437.72,M1114148971,0.0
531,PAYMENT,5048.36,C2056555088,2534.94,M1524448168,0.0
400,CASH_IN,276266.93,C80450023,10702.0,C1908385020,0.0
408,CASH_OUT,112917.94,C1013193231,0.0,C1815025277,437019.09
522,CASH_OUT,51979.51,C1318682101,0.0,C295519296,353800.62
393,CASH_IN,282467.53,C1737043074,24916.0,C2037861448,309478.85
546,PAYMENT,27969.01,C682224475,0.0,M1474757045,0.0
371,CASH_IN,165478.14,C337436619,1859988.72,C1591886711,306595.35
356,CASH_IN,259910.36,C1046597296,1298719.36,C1548265278,1176247.19
356,PAYMENT,4420.58,C1353481620,10606.0,M1012681330,0.0
369,CASH_IN,248330.2,C1688407202,104140.0,C1424408121,35999.59
357,PAYMENT,16293.08,C1659448197,0.0,M1471288541,0.0
396,PAYMENT,5532.08,C1500049712,44.0,M1338679081,0.0
686,PAYMENT,14052.18,C37930759,29703.0,M351079551,0.0
383,PAYMENT,14176.26,C300985632,0.0,M1629647977,0.0
405,PAYMENT,17823.14,C426724727,0.0,M1928749515,0.0
550,CASH_OUT,110537.05,C88027391,5415.0,C1691977213,73833.11
426,PAYMENT,56276.53,C1848173508,66016.62,M918562454,0.0
692,PAYMENT,320.7,C606748817,39660.0,M9032539,0.0
383,PAYMENT,17537.31,C981061186,501843.0,M936366627,0.0
379,CASH_IN,556022.72,C1368398977,3424830.66,C1492252901,1004552.59
403,PAYMENT,3758.43,C62730763,125583.04,M456508351,0.0
491,TRANSFER,1265033.25,C816802649,1265033.25,C1270749460,0.0
405,CASH_IN,52626.54,C171669819,10692.0,C2040391637,0.0
495,CASH_OUT,55238.86,C1061585532,664.0,C79780719,17019529.04
619,CASH_OUT,31297.42,C1871527938,0.0,C1798054168,139928.14
714,CASH_OUT,365579.57,C593869608,32132.0,C1888855944,0.0
376,CASH_OUT,339212.48,C1040764157,6396.0,C1750471565,1231691.87
474,CASH_IN,236431.44,C32683385,2613664.82,C2066316861,3894751.49
398,CASH_OUT,420387.05,C563294317,0.0,C1132497787,460580.49
394,PAYMENT,23920.27,C862442246,833.26,M1602614697,0.0
493,CASH_IN,103581.97,C634655641,11614.0,C668892136,0.0
374,CASH_IN,346259.67,C1459219329,10136.0,C2010884502,849268.14
402,PAYMENT,13841.05,C1331982799,0.0,M1505964375,0.0
587,CASH_OUT,379870.7,C1621818498,161400.0,C968657078,240357.29
588,CASH_IN,120344.36,C1753029186,0.0,C1026132440,12479694.43
397,CASH_OUT,268377.36,C774467010,0.0,C1199767471,305632.76
573,PAYMENT,11212.61,C1127209910,1122.0,M1319201238,0.0
394,CASH_IN,201663.77,C581592205,7001.0,C516854303,0.0
396,PAYMENT,11979.05,C1748644681,451846.0,M1637859548,0.0
542,PAYMENT,9418.68,C204028965,1562.0,M357277977,0.0
356,CASH_OUT,171786.36,C1923491700,0.0,C1161234125,247342.4
398,PAYMENT,3742.94,C569320847,18257.0,M291703839,0.0
374,CASH_OUT,65545.78,C923312022,119.0,C821017838,0.0
396,CASH_IN,17889.53,C68538182,630388.81,C172700106,212962.43
359,CASH_IN,132989.9,C1466051378,1223871.26,C95685469,4480191.21
420,CASH_IN,47780.64,C1423483893,4129792.0,C2097068471,109270.73
378,CASH_OUT,19539.08,C1498001380,0.0,C2020124447,322282.55
546,PAYMENT,5680.32,C1105927958,0.0,M426160163,0.0
359,CASH_OUT,2056779.24,C374971374,2056779.24,C738912638,191822.43
369,PAYMENT,21593.2,C1020942872,143323.67,M373644330,0.0
567,CASH_IN,123002.3,C2063176186,10348134.29,C687235213,1903865.19
670,TRANSFER,10000000.0,C2085303535,12113271.99,C1010370571,0.0
743,CASH_OUT,850002.52,C1280323807,850002.52,C873221189,6510099.11
546,CASH_IN,40983.89,C1794989444,2544021.66,C1384256192,22512919.11
381,CASH_IN,83323.36,C407661272,224130.0,C1361934198,3192.0
661,PAYMENT,7995.85,C1013831382,0.0,M274120388,0.0
396,PAYMENT,35884.72,C108953731,37649.0,M1443500560,0.0
710,CASH_OUT,64373.16,C771847525,3002.0,C610369825,739314.11
356,CASH_IN,29469.36,C352292192,29707.0,C316398525,1953945.94
396,CASH_OUT,47702.75,C1862426742,0.0,C483426018,1664289.69
681,CASH_OUT,181909.82,C1136765827,0.0,C284388563,195301.48
374,CASH_IN,197020.22,C494287475,51831.0,C2125985787,514702.82
401,CASH_OUT,307068.18,C582542761,44682.0,C1337539406,0.0
383,PAYMENT,8992.31,C1869327105,0.0,M548395849,0.0
646,CASH_OUT,10000000.0,C51318897,10000000.0,C259016801,0.0
373,CASH_IN,279923.26,C1556624890,13027887.31,C521216183,355414.04
524,CASH_OUT,56352.17,C1950327653,0.0,C467115820,1214183.94
395,PAYMENT,3784.79,C2023748622,0.0,M2076705622,0.0
408,CASH_IN,39762.25,C2116174905,1854124.35,C1792259350,408324.02
359,PAYMENT,3119.93,C1369184860,49900.0,M2007413321,0.0
380,TRANSFER,270493.3,C807060501,62482.0,C55936907,292599.51
400,CASH_OUT,243637.72,C1219136063,50079.0,C422745047,4716523.68
379,PAYMENT,2480.05,C1351172937,0.0,M578003418,0.0
356,PAYMENT,26131.73,C939326664,238405.4,M32306137,0.0
356,CASH_OUT,239117.6,C616881177,0.0,C1018013961,3983857.88
381,CASH_IN,145968.1,C187832875,46283.0,C461947167,0.0
398,CASH_IN,85096.74,C1795126007,7816.0,C1299474402,134220.72
407,PAYMENT,3397.18,C1139974454,75474.0,M1523963559,0.0
372,CASH_OUT,282278.59,C1150432059,0.0,C1455738879,2841319.09
402,PAYMENT,18610.4,C1931472734,157459.0,M697570861,0.0
371,TRANSFER,770.02,C152794724,0.0,C1967854703,677368.04
423,CASH_OUT,396757.22,C1392636479,396757.22,C1861392747,167363.79
375,CASH_OUT,298894.93,C144377447,0.0,C2022200143,984643.45
403,CASH_IN,236975.16,C1163169306,0.0,C164542772,448467.34
687,CASH_IN,146150.92,C268849903,2032607.58,C273517397,228661.91
356,CASH_OUT,156041.95,C2030124353,1467.0,C512342000,0.0
400,TRANSFER,193442.61,C1104757036,0.0,C3655538,5295271.26
542,CASH_OUT,236175.27,C453301165,0.0,C1296831746,1996547.98
403,PAYMENT,4948.55,C899285358,0.0,M1449577247,0.0
709,PAYMENT,42843.45,C1736541590,3542.0,M1129442077,0.0
667,TRANSFER,71554.74,C118393699,71554.74,C1077131612,0.0
372,CASH_OUT,241299.35,C420076108,2380.0,C1156072927,7356949.38
590,CASH_OUT,109927.41,C1267850081,0.0,C1541385794,4616454.56
408,PAYMENT,6481.92,C1382938408,10673.0,M1767583496,0.0
705,CASH_IN,45254.59,C391757615,20982.0,C107009047,0.0
500,CASH_OUT,223989.67,C665409961,0.0,C805718813,1069120.68
414,TRANSFER,724264.21,C1765244113,724264.21,C737913546,0.0
686,CASH_OUT,39011.31,C2115394049,20831.0,C424363983,0.0
401,CASH_IN,104692.36,C2048036813,70903.0,C1064291172,0.0
399,PAYMENT,51015.64,C896881012,911124.0,M510467805,0.0
376,TRANSFER,10000000.0,C1354478512,716.0,C99101075,112506.75
407,CASH_OUT,352015.18,C877767129,0.0,C2140434208,763863.93
619,CASH_OUT,82157.33,C198955400,11348.0,C1329372735,2546222.15
406,PAYMENT,17986.17,C39190161,186.0,M371698651,0.0
383,PAYMENT,11525.22,C644348876,26565.0,M1282331154,0.0
426,CASH_IN,383199.36,C441308906,4629919.31,C434449006,923887.9
372,PAYMENT,22496.64,C1825407999,9534.83,M1358485299,0.0
610,PAYMENT,643.8,C1655150150,49914.0,M684041392,0.0
378,CASH_OUT,65696.3,C1266382401,0.0,C1494718812,331201.69
571,CASH_IN,108123.4,C1076241800,10382.0,C1699987057,0.0
380,PAYMENT,4470.51,C701686726,0.0,M1576752469,0.0
377,PAYMENT,9705.49,C663417326,0.0,M1133248363,0.0
356,CASH_IN,140565.22,C36838456,19184.0,C645676853,926121.63
405,PAYMENT,15405.97,C1606310254,14518.0,M178589474,0.0
393,CASH_IN,206146.47,C1732186780,8395528.29,C1453588800,665209.79
377,PAYMENT,28350.92,C1528992342,103235.0,M1472006829,0.0
398,CASH_OUT,40359.5,C225099733,0.0,C8626143,63974.68
397,TRANSFER,2050524.55,C613911667,31854.0,C1191852172,252231.95
526,CASH_IN,104473.2,C1427813541,608562.51,C1057265840,2179883.58
375,CASH_OUT,144686.39,C338912688,58662.0,C2056890720,0.0
398,CASH_OUT,45164.06,C5208090,72486.0,C909043780,5007.42
690,CASH_OUT,173902.63,C1099545069,0.0,C2136861341,205090.73
407,PAYMENT,8401.15,C1465264131,4082.0,M926579763,0.0
402,TRANSFER,807628.99,C681083077,0.0,C1155681825,3762140.81
394,CASH_OUT,241093.05,C2110566538,0.0,C1395661339,913190.37
422,CASH_OUT,96674.15,C875142569,12036.0,C1863303135,26597477.22
398,TRANSFER,770118.73,C773340136,43117.0,C1317445613,587537.44
404,CASH_OUT,186293.44,C1066178885,0.0,C2121637158,2405298.66
357,PAYMENT,7151.4,C5804747,3917.0,M1075915988,0.0
395,CASH_IN,469044.96,C1329778467,8862856.14,C1279554878,1276458.02
359,CASH_OUT,310386.37,C760772844,0.0,C1719445482,2242905.37
370,CASH_IN,112221.11,C1419092368,12481.0,C1313697549,145625.0
399,CASH_OUT,260335.93,C32902078,0.0,C2055131296,2709453.83
544,PAYMENT,17431.33,C1091291247,49504.0,M1680798221,0.0
375,CASH_OUT,17949.18,C1184460408,0.0,C183946499,123112.31
358,CASH_IN,359914.52,C1345715282,4398408.99,C392760289,715052.95
401,PAYMENT,3769.59,C1288234160,18858.0,M637858566,0.0
525,PAYMENT,40260.7,C1512229793,10598.0,M990336759,0.0
590,PAYMENT,12072.07,C1240108659,103207.42,M1633786318,0.0
376,PAYMENT,36331.21,C297052195,101.0,M966561920,0.0
370,CASH_IN,136612.7,C1098064010,5881763.39,C1895949815,305575.95
522,CASH_OUT,36967.6,C549793403,0.0,C262040142,1771619.85
711,CASH_OUT,3399575.93,C1666144703,3399575.93,C1347394914,0.0
485,CASH_OUT,1425802.24,C1247391276,1425802.24,C2010547624,3978784.16
548,TRANSFER,166475.26,C1493918369,12635.0,C1014201315,359298.54
379,TRANSFER,253002.38,C1218579350,926050.0,C754066222,824230.3
400,CASH_OUT,197789.87,C864044657,0.0,C266328120,895844.16
380,PAYMENT,1754.64,C975666712,52829.0,M38603260,0.0
563,PAYMENT,3742.26,C775337498,139642.0,M137986449,0.0
401,PAYMENT,24719.84,C493344329,194154.08,M74070548,0.0
396,CASH_IN,84953.49,C444352164,10594.0,C276761335,305014.05
379,PAYMENT,13032.41,C593689424,51478.0,M1801461579,0.0
379,CASH_OUT,16949.56,C509746782,340.0,C878507844,1517.0
399,CASH_OUT,315921.24,C1828818387,14945.0,C1225911878,5022405.05
378,CASH_OUT,59478.69,C107755857,0.0,C1623822310,739342.93
401,PAYMENT,23176.38,C838327209,0.0,M472753405,0.0
384,PAYMENT,6187.7,C1652188383,11529.0,M672863848,0.0
399,CASH_OUT,240916.12,C1794633138,1002.0,C567298364,2281200.36
612,PAYMENT,8421.4,C1111342205,0.0,M1134739348,0.0
374,CASH_OUT,347684.43,C1627337905,30382.0,C783744521,114890.27
396,CASH_OUT,56745.21,C1106985848,0.0,C1736989250,59893.9
380,PAYMENT,6874.81,C1491301178,0.0,M1682768284,0.0
357,PAYMENT,17692.26,C2005573680,0.0,M760981259,0.0
596,CASH_IN,212379.34,C68316928,351286.58,C846165862,3393878.51
374,CASH_IN,78517.13,C426551340,13679362.86,C1441234293,3814400.91
542,PAYMENT,12716.7,C343184861,0.0,M1557434182,0.0
544,PAYMENT,13278.32,C1903282573,203324.0,M1384737042,0.0
397,CASH_OUT,530892.36,C2064934811,0.0,C1120599198,931858.62
402,PAYMENT,32383.42,C880844535,9860.0,M596087048,0.0
545,CASH_IN,399895.17,C393091825,466.0,C551257411,4664685.49
373,PAYMENT,13127.23,C1017298954,5736.05,M24089488,0.0
395,DEBIT,2234.68,C1946351888,21720.0,C1798881689,5467837.77
377,PAYMENT,20.77,C2023434044,33318.0,M58755116,0.0
403,PAYMENT,17184.55,C322232086,0.0,M1239508009,0.0
403,CASH_IN,106537.62,C1977754327,5798538.88,C703011699,3895807.37
384,CASH_OUT,48490.11,C599681355,274009.0,C1314110743,268419.13
451,PAYMENT,661.78,C923373681,414266.0,M548191025,0.0
379,TRANSFER,619083.89,C159356072,19416.0,C1774345652,0.0
407,PAYMENT,6364.52,C41064905,117884.0,M1141073707,0.0
684,CASH_IN,119417.65,C1618619956,8555856.9,C1137923213,557466.51
377,CASH_IN,205315.0,C649841170,74649.0,C1041654870,0.0
379,CASH_IN,901540.06,C2034386571,20176355.91,C1169401537,1284383.86
425,CASH_OUT,204030.2,C1353907463,204030.2,C79931133,0.0
371,CASH_OUT,111317.94,C1514886477,0.0,C1964004754,369996.17
408,CASH_OUT,441572.9,C1186015696,0.0,C1272893647,7775604.17
407,CASH_OUT,364066.33,C1612266368,0.0,C153829770,1371223.01
681,TRANSFER,472549.77,C329211190,217198.0,C999422944,5409781.74
396,PAYMENT,21429.92,C1745079314,137956.0,M195007192,0.0
356,PAYMENT,20543.07,C702816450,0.0,M744083096,0.0
370,CASH_OUT,354048.3,C1532509848,0.0,C241637582,14484338.29
358,PAYMENT,15706.25,C477978315,103514.0,M2130281415,0.0
420,CASH_OUT,435844.68,C25563191,30313.0,C234443349,0.0
395,CASH_OUT,142454.1,C1620546081,6146.0,C1448082310,4305779.46
546,PAYMENT,12539.16,C682410461,40241.0,M1311904710,0.0
401,CASH_OUT,210760.21,C1045520193,0.0,C567122362,467522.06
377,PAYMENT,10177.03,C1796776791,340016.24,M202616711,0.0
400,CASH_OUT,96002.42,C1901222332,384051.84,C1031364738,1568827.17
426,TRANSFER,370872.02,C1249858288,0.0,C1662043154,504192.92
585,PAYMENT,6738.36,C584146366,72057.0,M830065072,0.0
669,CASH_IN,27308.83,C1246817496,8171101.96,C1670059528,24162553.48
359,CASH_OUT,155956.44,C1784439831,174098.91,C913872949,4178890.06
428,CASH_IN,40746.07,C1363157226,10396684.57,C576901025,690237.98
495,PAYMENT,423.85,C1905989073,14972.0,M1157800541,0.0
715,CASH_OUT,320925.12,C1844231876,25073.0,C123204317,824842.78
378,CASH_OUT,97765.9,C986755035,1918.0,C247530066,2711559.97
500,PAYMENT,58.46,C1314443682,35380.0,M1853007379,0.0
374,PAYMENT,28616.47,C2028911575,0.0,M696524977,0.0
588,TRANSFER,2709729.22,C403920383,2709729.22,C1295775030,0.0
402,CASH_OUT,198139.11,C2101364535,77255.0,C1045173113,145985.21
370,PAYMENT,7171.73,C295849509,0.0,M861069860,0.0
514,PAYMENT,30736.4,C820662827,13747.0,M1962228833,0.0
403,PAYMENT,17278.02,C495952674,0.0,M1425056983,0.0
563,CASH_OUT,1676936.79,C1237943319,1676936.79,C1864215289,40039.54
380,CASH_IN,106258.12,C73230625,3285184.25,C1749541964,4238453.61
375,CASH_IN,165358.15,C2117729273,7443124.95,C1558472727,319255.42
370,CASH_OUT,140438.04,C974031781,529.0,C1539414805,5378245.5
718,PAYMENT,1800.09,C272872512,62199.0,M1459045029,0.0
617,PAYMENT,11666.97,C1684257749,0.0,M941155913,0.0
728,CASH_OUT,252667.75,C1817806739,252667.75,C84626312,0.0
617,PAYMENT,1626.8,C211474355,0.0,M2133863587,0.0
592,CASH_OUT,159819.02,C1735354771,0.0,C564164425,2057478.28
381,PAYMENT,38385.2,C2023857094,0.0,M5340597,0.0
376,TRANSFER,150193.1,C875374519,0.0,C840032618,251866.89
398,PAYMENT,17074.54,C1748651329,0.0,M924408827,0.0
378,CASH_IN,311441.72,C453940046,102.0,C2141828226,10100066.75
399,PAYMENT,21894.79,C767365081,53980.0,M1336332437,0.0
378,PAYMENT,6192.27,C1999664327,21395.0,M1461734328,0.0
687,PAYMENT,18362.31,C347826804,153295.0,M1686460843,0.0
619,TRANSFER,1161557.61,C306214941,0.0,C1463382010,5141864.29
398,CASH_OUT,98185.69,C1218383519,82000.0,C1929262122,1377624.47
379,CASH_IN,248369.93,C63759130,453448.45,C1914246564,766209.25
356,PAYMENT,5536.69,C1819822284,11520.0,M1088783502,0.0
405,PAYMENT,22351.89,C1009904756,238979.0,M1161220016,0.0
400,CASH_IN,155548.42,C154030447,5578621.23,C1246223545,5664949.16
401,CASH_IN,72324.86,C56081415,52338.0,C718274642,41120.07
395,CASH_OUT,192759.73,C614234086,0.0,C621213615,1491156.95
358,PAYMENT,25705.15,C818883770,10997.0,M441958041,0.0
608,PAYMENT,9600.19,C1296097183,16745.0,M407972550,0.0
471,CASH_OUT,122865.68,C46807109,0.0,C982831298,977585.8
357,PAYMENT,7109.36,C1553092056,11502.0,M1684419250,0.0
396,PAYMENT,5475.47,C1081447549,1040.0,M2018665978,0.0
595,CASH_OUT,301071.12,C1989248216,13889.0,C478981218,50771.44
396,TRANSFER,41367.69,C734381670,159771.78,C1969149148,223615.83
371,CASH_IN,27516.84,C37945915,13435219.08,C2060388497,110148.53
394,PAYMENT,2895.18,C1422272972,0.0,M792542281,0.0
400,CASH_OUT,258990.69,C1635272501,0.0,C564345200,5401815.69
403,PAYMENT,1792.57,C743199061,0.0,M724278656,0.0
380,TRANSFER,380216.15,C1760261797,0.0,C158288150,806313.88
590,CASH_OUT,2066.14,C100624383,0.0,C1166464431,728494.49
